match_id,start_time_s,start_time_utc,patch,patch_source,winner,winner_team_index,team_1_average_badge,team_2_average_badge,team_1_hero_1,team_1_hero_2,team_1_hero_3,team_1_hero_4,team_1_hero_5,team_1_hero_6,team_2_hero_1,team_2_hero_2,team_2_hero_3,team_2_hero_4,team_2_hero_5,team_2_hero_6
77930516,1777009054,2026-04-24 05:37:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,92,83,13,6,25,77,8,52,18,81,7,69,65,27
77930513,1777009054,2026-04-24 05:37:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,56,56,27,14,13,80,77,18,7,79,19,63,15,31
77930508,1777009049,2026-04-24 05:37:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,22,23,1,7,15,4,8,79,50,72,67,14,63,77
77930498,1777009045,2026-04-24 05:37:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,72,72,20,11,65,19,79,7,80,12,2,63,69,66
77930496,1777009045,2026-04-24 05:37:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,52,54,81,50,11,10,4,69,14,80,7,66,79,76
77930494,1777009045,2026-04-24 05:37:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,71,71,19,63,52,15,77,79,76,25,35,7,14,67
77930491,1777009043,2026-04-24 05:37:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,36,34,20,76,65,69,66,35,63,80,15,79,64,19
77930461,1777009030,2026-04-24 05:37:10 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,42,42,10,64,6,72,11,13,2,67,80,79,65,52
77930459,1777009028,2026-04-24 05:37:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,45,45,7,15,65,18,13,67,19,63,79,76,20,31
77930456,1777009026,2026-04-24 05:37:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,93,93,2,19,11,80,52,15,63,8,7,12,18,1
77930451,1777009024,2026-04-24 05:37:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,64,10,2,76,7,80,11,1,79,13,4,25
77930423,1777009011,2026-04-24 05:36:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,52,52,63,18,81,27,1,67,15,35,20,25,13,69
77930419,1777009007,2026-04-24 05:36:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,25,26,52,79,77,58,69,19,64,63,11,13,27,67
77930418,1777009006,2026-04-24 05:36:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,64,64,58,79,65,11,81,27,15,10,35,1,52,69
77930409,1777008999,2026-04-24 05:36:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,95,95,8,80,11,7,4,10,79,19,13,65,31,15
77930393,1777008991,2026-04-24 05:36:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,104,104,17,15,10,72,25,63,3,65,18,1,27,60
77930392,1777008991,2026-04-24 05:36:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,101,101,1,77,63,10,67,6,11,65,69,72,31,58
77930342,1777008968,2026-04-24 05:36:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,74,74,50,77,2,4,25,58,81,76,11,16,79,13
77930340,1777008967,2026-04-24 05:36:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,31,31,77,65,2,18,27,67,69,4,17,79,72,58
77930326,1777008961,2026-04-24 05:36:01 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,95,95,7,77,15,18,64,81,12,10,2,65,27,63
77930311,1777008956,2026-04-24 05:35:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,33,33,80,10,77,8,16,3,35,7,64,11,1,60
77930280,1777008946,2026-04-24 05:35:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,27,58,1,6,76,67,64,79,72,14,13,81
77930261,1777008937,2026-04-24 05:35:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,92,92,1,72,63,76,65,11,20,4,27,58,25,67
77930253,1777008933,2026-04-24 05:35:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,56,56,81,11,2,77,79,65,60,80,63,52,64,14
77930245,1777008931,2026-04-24 05:35:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,44,44,50,18,79,58,1,76,64,77,20,69,16,63
77930244,1777008930,2026-04-24 05:35:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,72,66,2,69,31,13,76,3,80,50,20,18
77930239,1777008929,2026-04-24 05:35:29 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,64,79,20,81,72,65,77,15,58,35,13,12
77930231,1777008924,2026-04-24 05:35:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,24,24,19,80,8,20,2,79,65,72,76,11,27,69
77930212,1777008911,2026-04-24 05:35:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,43,43,52,18,10,27,13,77,19,1,3,11,12,2
77930198,1777008907,2026-04-24 05:35:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,82,82,7,65,11,10,19,14,25,31,69,15,52,12
77930196,1777008907,2026-04-24 05:35:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,58,67,1,52,66,79,63,72,81,31,60,15
77930194,1777008906,2026-04-24 05:35:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,13,13,19,63,69,2,66,81,27,64,76,50,10,18
77930193,1777008905,2026-04-24 05:35:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,51,65,58,7,1,6,60,76,67,20,52,77,27
77930184,1777008902,2026-04-24 05:35:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,33,35,16,11,77,65,31,4,1,20,7,67,12,81
77930180,1777008900,2026-04-24 05:35:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,14,15,50,77,27,13,69,15,35,79,76,72,63,81
77930171,1777008895,2026-04-24 05:34:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,34,35,27,50,66,65,69,79,6,67,63,76,72,81
77930169,1777008895,2026-04-24 05:34:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,64,52,25,50,31,15,79,8,66,65,1,64,14
77930168,1777008895,2026-04-24 05:34:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,25,31,52,58,64,72,63,2,16,10,25,69,13,81
77930159,1777008891,2026-04-24 05:34:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,54,54,13,16,64,31,11,76,52,10,3,2,1,72
77930158,1777008891,2026-04-24 05:34:51 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,33,35,63,1,65,80,12,79,76,31,77,69,3,25
77930157,1777008890,2026-04-24 05:34:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,3,2,65,66,20,1,31,4,7,58,12,8
77930149,1777008890,2026-04-24 05:34:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,56,12,1,15,31,4,66,50,79,64,16,72,19
77930146,1777008889,2026-04-24 05:34:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,22,21,64,79,35,69,19,63,14,58,66,67,72,3
77930145,1777008887,2026-04-24 05:34:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,22,22,2,67,19,69,1,72,16,76,65,58,35,79
77930144,1777008887,2026-04-24 05:34:47 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,76,76,15,1,81,79,19,63,7,4,18,65,66,69
77930139,1777008886,2026-04-24 05:34:46 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,63,63,8,81,77,80,63,79,76,31,1,69,64,11
77930134,1777008884,2026-04-24 05:34:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,91,91,13,18,15,11,50,81,72,67,77,8,7,19
77930131,1777008879,2026-04-24 05:34:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,31,80,72,20,52,13,1,67,2,15,27,10
77930125,1777008879,2026-04-24 05:34:39 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,12,12,17,67,19,25,2,69,35,13,27,64,81,79
77930124,1777008877,2026-04-24 05:34:37 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,33,33,19,11,1,20,31,3,52,13,67,25,18,65
77930123,1777008876,2026-04-24 05:34:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,62,62,7,2,79,25,19,20,15,3,11,1,4,10
77930122,1777008876,2026-04-24 05:34:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,41,41,50,16,72,63,15,67,7,79,80,19,76,10
77930115,1777008874,2026-04-24 05:34:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,14,14,63,2,12,6,77,69,11,1,8,80,4,79
77930111,1777008871,2026-04-24 05:34:31 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,102,102,4,15,69,76,64,3,31,13,7,18,60,1
77930098,1777008865,2026-04-24 05:34:25 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,17,79,76,15,77,16,65,11,19,10,63,67
77930097,1777008864,2026-04-24 05:34:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,91,91,3,1,18,65,15,16,60,11,80,77,52,66
77930093,1777008864,2026-04-24 05:34:24 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,41,41,19,1,69,13,31,11,76,3,81,77,66,67
77930080,1777008856,2026-04-24 05:34:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,103,103,72,2,58,67,6,31,1,18,8,17,80,15
77930077,1777008853,2026-04-24 05:34:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,31,31,2,12,80,11,76,1,14,31,79,64,72,13
77930072,1777008853,2026-04-24 05:34:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,53,53,13,14,6,65,1,79,20,7,67,27,80,77
77930069,1777008853,2026-04-24 05:34:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,66,66,63,7,8,81,72,11,17,19,50,25,79,67
77930066,1777008853,2026-04-24 05:34:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,52,79,80,15,66,81,19,13,31,69,8,72
77930054,1777008845,2026-04-24 05:34:05 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,65,65,65,16,77,2,72,79,52,64,63,18,11,3
77930048,1777008844,2026-04-24 05:34:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,46,1,81,18,79,25,8,77,17,16,67,50,72
77930044,1777008844,2026-04-24 05:34:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,10,4,67,12,20,72,25,79,17,19,65,11
77930034,1777008837,2026-04-24 05:33:57 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,3,65,80,25,20,79,10,58,14,63,72,76
77930018,1777008830,2026-04-24 05:33:50 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,96,96,7,64,19,63,76,18,4,10,31,1,80,11
77930016,1777008829,2026-04-24 05:33:49 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,76,76,50,77,52,18,2,12,81,11,19,14,69,1
77930010,1777008825,2026-04-24 05:33:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,50,64,31,72,11,10,19,20,77,35,2,65
77930009,1777008825,2026-04-24 05:33:45 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,74,74,65,2,79,31,15,25,64,11,7,20,8,4
77929991,1777008816,2026-04-24 05:33:36 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,55,55,10,58,2,31,80,6,67,25,63,11,69,1
77929962,1777008803,2026-04-24 05:33:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,115,115,63,31,76,1,80,20,77,65,14,27,3,11
77929960,1777008802,2026-04-24 05:33:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,16,16,1,77,13,14,67,25,7,79,18,66,63,76
77929956,1777008802,2026-04-24 05:33:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,64,63,14,81,19,31,7,6,52,80,18,63,13,20
77929955,1777008802,2026-04-24 05:33:22 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,82,82,6,76,79,3,15,27,31,66,19,4,2,14
77929951,1777008798,2026-04-24 05:33:18 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,56,56,14,20,16,13,25,72,69,11,58,17,64,6
77929950,1777008797,2026-04-24 05:33:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,64,63,50,20,63,72,11,1,7,77,64,69,10,15
77929949,1777008797,2026-04-24 05:33:17 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,93,93,4,64,65,15,20,2,13,77,16,8,18,50
77929944,1777008796,2026-04-24 05:33:16 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,36,36,66,50,63,72,20,80,1,11,76,81,27,67
77929936,1777008794,2026-04-24 05:33:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,16,16,1,67,20,15,50,25,76,2,72,81,6,79
77929932,1777008791,2026-04-24 05:33:11 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,44,44,77,2,3,31,65,76,58,63,69,11,19,10
77929928,1777008787,2026-04-24 05:33:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,85,85,27,25,50,3,15,6,77,79,16,18,65,67
77929923,1777008787,2026-04-24 05:33:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,12,12,2,63,31,12,4,10,20,65,77,66,14,69
77929919,1777008783,2026-04-24 05:33:03 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,15,15,17,66,79,63,15,16,77,11,2,31,20,25
77929905,1777008775,2026-04-24 05:32:55 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,86,86,17,52,67,18,60,27,63,6,64,10,80,31
77929876,1777008760,2026-04-24 05:32:40 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,101,101,64,76,11,7,18,2,1,65,72,63,15,14
77929856,1777008752,2026-04-24 05:32:32 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,76,72,79,27,2,15,11,1,35,63,12,7
77929854,1777008750,2026-04-24 05:32:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,61,61,11,64,15,63,1,79,13,67,2,12,77,76
77929853,1777008750,2026-04-24 05:32:30 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,61,61,1,67,20,13,11,19,63,2,79,7,27,18
77929832,1777008743,2026-04-24 05:32:23 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,46,46,7,81,80,11,6,76,63,66,8,10,14,72
77929816,1777008741,2026-04-24 05:32:21 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,94,94,69,7,4,16,72,10,15,20,1,19,79,63
77929779,1777008720,2026-04-24 05:32:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,106,106,1,14,52,35,25,67,19,4,3,50,15,12
77929776,1777008719,2026-04-24 05:31:59 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,101,101,65,13,12,1,77,79,76,15,27,4,67,58
77929773,1777008716,2026-04-24 05:31:56 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,112,112,7,11,1,80,64,63,76,31,58,65,67,6
77929763,1777008712,2026-04-24 05:31:52 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,83,83,1,2,52,12,64,11,76,67,80,72,31,63
77929746,1777008704,2026-04-24 05:31:44 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,81,81,25,1,15,79,20,65,19,58,17,69,6,63
77929744,1777008703,2026-04-24 05:31:43 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,75,75,13,19,4,1,69,67,52,27,12,3,11,58
77929726,1777008694,2026-04-24 05:31:34 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,16,16,17,10,72,35,63,12,15,2,8,19,79,1
77929724,1777008693,2026-04-24 05:31:33 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,72,65,64,11,20,10,52,67,1,19,2,18
77929713,1777008687,2026-04-24 05:31:27 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,32,32,67,6,17,80,3,77,25,66,8,69,2,20
77929709,1777008686,2026-04-24 05:31:26 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,115,115,7,12,4,65,69,19,64,1,6,52,77,2
77929678,1777008674,2026-04-24 05:31:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,46,46,17,10,81,35,11,80,3,6,20,4,67,58
77929677,1777008674,2026-04-24 05:31:14 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,22,22,2,27,64,69,11,81,76,3,6,63,4,79
77929676,1777008673,2026-04-24 05:31:13 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,93,93,7,13,66,77,11,12,69,2,72,31,4,15
77929665,1777008669,2026-04-24 05:31:09 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,84,84,63,6,64,65,67,31,2,8,15,77,13,12
77929664,1777008668,2026-04-24 05:31:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,43,43,63,25,4,11,76,3,13,12,64,15,69,65
77929663,1777008668,2026-04-24 05:31:08 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,92,92,13,65,16,60,6,20,52,15,10,67,1,4
77929662,1777008667,2026-04-24 05:31:07 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,33,33,7,76,15,64,81,18,80,63,31,72,8,67
77929661,1777008666,2026-04-24 05:31:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,82,82,63,15,80,14,2,18,52,69,79,13,25,31
77929657,1777008666,2026-04-24 05:31:06 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,75,75,13,58,65,11,69,6,66,52,67,80,31,2
77929654,1777008664,2026-04-24 05:31:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,103,103,52,2,64,19,12,14,76,18,77,31,80,63
77929653,1777008664,2026-04-24 05:31:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 1,0,73,73,17,25,58,14,3,18,77,80,79,1,20,72
77929652,1777008664,2026-04-24 05:31:04 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,56,56,7,58,15,31,66,67,52,2,79,64,65,18
77929650,1777008662,2026-04-24 05:31:02 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,64,64,4,10,72,31,79,15,65,1,11,3,12,8
77929644,1777008660,2026-04-24 05:31:00 UTC,2026-04-10,inferred from start_time (official gameplay update date),Team 2,1,32,32,1,79,2,77,67,66,65,31,20,11,63,16
